26-03-05 23:43:01.479 - INFO: step:44 time:0.01+3.04 lr:3.0000e-04 loss_avg:2.2344e+00 diff_loss:2.2188e+00 range_l1:1.1652e-01 chamfer:0.0000e+00
26-03-05 23:43:04.834 - INFO: step:45 time:0.01+3.35 lr:3.0000e-04 loss_avg:2.3281e+00 diff_loss:2.3125e+00 range_l1:1.4005e-01 chamfer:0.0000e+00
26-03-05 23:43:08.147 - INFO: step:46 time:0.01+3.30 lr:3.0000e-04 loss_avg:2.1875e+00 diff_loss:2.1719e+00 range_l1:1.3228e-01 chamfer:0.0000e+00
26-03-05 23:43:11.436 - INFO: step:47 time:0.11+3.18 lr:3.0000e-04 loss_avg:2.2656e+00 diff_loss:2.2500e+00 range_l1:1.2032e-01 chamfer:0.0000e+00
26-03-05 23:43:14.640 - INFO: step:48 time:0.01+3.20 lr:3.0000e-04 loss_avg:2.2031e+00 diff_loss:2.1875e+00 range_l1:1.3724e-01 chamfer:0.0000e+00
26-03-05 23:43:18.024 - INFO: step:49 time:0.01+3.37 lr:3.0000e-04 loss_avg:2.0781e+00 diff_loss:2.0625e+00 range_l1:1.2339e-01 chamfer:0.0000e+00
26-03-05 23:43:21.120 - INFO: step:50 time:0.01+3.08 lr:3.0000e-04 loss_avg:2.0938e+00 diff_loss:2.0781e+00 range_l1:1.1902e-01 chamfer:0.0000e+00
26-03-05 23:43:38.387 - INFO: step:51 time:0.02+17.25 lr:3.0000e-04 loss_avg:1.9844e+00 diff_loss:1.9766e+00 range_l1:8.2984e-02 chamfer:0.0000e+00
26-03-05 23:43:41.782 - INFO: step:52 time:0.01+3.39 lr:3.0000e-04 loss_avg:2.0938e+00 diff_loss:2.0781e+00 range_l1:9.5815e-02 chamfer:0.0000e+00
26-03-05 23:43:45.089 - INFO: step:53 time:0.01+3.30 lr:3.0000e-04 loss_avg:2.0938e+00 diff_loss:2.0781e+00 range_l1:1.0503e-01 chamfer:0.0000e+00
26-03-05 23:43:48.054 - INFO: step:54 time:0.02+2.95 lr:3.0000e-04 loss_avg:1.9688e+00 diff_loss:1.9609e+00 range_l1:9.5528e-02 chamfer:0.0000e+00
26-03-05 23:43:51.591 - INFO: step:55 time:0.01+3.53 lr:3.0000e-04 loss_avg:2.0781e+00 diff_loss:2.0625e+00 range_l1:1.1726e-01 chamfer:0.0000e+00
26-03-05 23:43:54.825 - INFO: step:56 time:0.01+3.22 lr:3.0000e-04 loss_avg:2.0156e+00 diff_loss:2.0000e+00 range_l1:1.0367e-01 chamfer:0.0000e+00
26-03-05 23:43:58.054 - INFO: step:57 time:0.01+3.22 lr:3.0000e-04 loss_avg:1.8516e+00 diff_loss:1.8438e+00 range_l1:9.0757e-02 chamfer:0.0000e+00
26-03-05 23:44:01.328 - INFO: step:58 time:0.03+3.25 lr:3.0000e-04 loss_avg:1.9531e+00 diff_loss:1.9453e+00 range_l1:1.1133e-01 chamfer:0.0000e+00
26-03-05 23:44:04.981 - INFO: step:59 time:0.01+3.64 lr:3.0000e-04 loss_avg:2.0625e+00 diff_loss:2.0469e+00 range_l1:1.3519e-01 chamfer:0.0000e+00
26-03-05 23:44:08.151 - INFO: step:60 time:0.03+3.14 lr:3.0000e-04 loss_avg:1.7578e+00 diff_loss:1.7500e+00 range_l1:8.2501e-02 chamfer:0.0000e+00
26-03-05 23:44:24.886 - INFO: step:61 time:0.01+16.73 lr:3.0000e-04 loss_avg:2.1406e+00 diff_loss:2.1250e+00 range_l1:1.0458e-01 chamfer:0.0000e+00
26-03-05 23:44:28.347 - INFO: step:62 time:0.01+3.45 lr:3.0000e-04 loss_avg:2.0625e+00 diff_loss:2.0469e+00 range_l1:1.0466e-01 chamfer:0.0000e+00
26-03-05 23:44:31.588 - INFO: step:63 time:0.01+3.23 lr:3.0000e-04 loss_avg:2.2812e+00 diff_loss:2.2656e+00 range_l1:1.3399e-01 chamfer:0.0000e+00
26-03-05 23:44:35.149 - INFO: step:64 time:0.01+3.55 lr:3.0000e-04 loss_avg:1.9766e+00 diff_loss:1.9688e+00 range_l1:1.1158e-01 chamfer:0.0000e+00
26-03-05 23:44:38.341 - INFO: step:65 time:0.03+3.16 lr:3.0000e-04 loss_avg:1.9219e+00 diff_loss:1.9141e+00 range_l1:1.0078e-01 chamfer:0.0000e+00
26-03-05 23:44:41.806 - INFO: step:66 time:0.04+3.42 lr:3.0000e-04 loss_avg:1.8203e+00 diff_loss:1.8125e+00 range_l1:9.3063e-02 chamfer:0.0000e+00
26-03-05 23:44:45.164 - INFO: step:67 time:0.01+3.35 lr:3.0000e-04 loss_avg:1.8672e+00 diff_loss:1.8594e+00 range_l1:9.6560e-02 chamfer:0.0000e+00
26-03-05 23:44:48.507 - INFO: step:68 time:0.01+3.34 lr:3.0000e-04 loss_avg:1.9609e+00 diff_loss:1.9531e+00 range_l1:1.1441e-01 chamfer:0.0000e+00
